,COD_IBGE,POPULACAO_2019,qtd_obitos_ate_um_ano_2019,qtd_NASC_2019,qtd_nasc_7_mais_consultas_2019,qtd_nasc_baixo_peso_2019,qtd_OBITOS_2019,qtd_obitos_homicidio_2019,qtd_obitos_acidente_2019,qtd_obitos_suicidios_2019,qtd_obitos_agressoes_2019,qtd_obitos_maternos_2019,qtd_nasc_maes_10_14_2019,qtd_nasc_maes_15_17_2019,tx_mortalidade_infantil_2019,tx_nasc_7_mais_consultas_2019,tx_nasc_baixo_peso_2019,tx_obitos_2019,tx_obitos_homicidio_2019,tx_obitos_acidente_2019,tx_obitos_suicidio_2019,tx_obitos_agressoes_2019,tx_obitos_maternos_diretos_2019,tx_nasc_mae_10_14_2019,tx_nasc_mae_15_17_2019,PVA_AGR_2018,PVA_IND_2018,PVA_SERV_2018,PVA_ADM_2018,VAB_2018,IMP_PRDT_2018,PIB_2018,PIBPC_2018,ATV_VAB1_2018,ATV_VAB2_2018,ATV_VAB3_2018,vapc_2018,PESCADUNICO_TOT_07_2021,PESCADUNICO_PCD_07_2021,PESCADUNICO_SIT_EXT_POBREZA_07_2021,PESCADUNICO_SIT_POBREZA_07_2021,tx_PESCADUNICO_PCD_07_2021,tx_PESCADUNICO_SIT_EXT_POBREZA_07_2021,tx_PESCADUNICO_SIT_POBREZA_07_2021,qtd_INTERNACOES_2019,int_drsai_2019,tx_interdrsai_2019,int_sap_2019,tx_intersap_2019,MSAU01_2018,MSAU10_2018,MSAU101A_2018,MSAU101B_2018,MSAU102_2018,MSAU111_2018,MSAU112_2018,MSAU113_2018,MSAU114_2018,MSAU12_2018,MSAU13_2018,MSAU141_2018,MSAU142_2018,MSAU143_2018,MSAU15_2018,MSAU1511_2018,MSAU1512_2018,MSAU1513_2018,MSAU1514_2018,MSAU1515_2018,MSAU1516_2018,MSAU1517_2018,MSAU1518_2018,MSAU1519_2018,MSAU161_2018,MSAU162_2018,MSAU163_2018,MSAU164_2018,MSAU165_2018,MSAU166_2018,MSAU167_2018,MSAU168_2018,MSAU169_2018,MSAU1610_2018,MSAU1611_2018,MSAU1612_2018,MSAU1613_2018,MSAU17_2018,MSAU18_2018,MSAU181_2018,MSAU19_2018,MSAU191_2018,MSAU20_2018,MSAU201_2018,MSAU21_2018,MSAU22_2018,MSAU2211_2018,MSAU2212_2018,MSAU2213_2018,MSAU2214_2018,MSAU2215_2018,MSAU2216_2018,MSAU2217_2018,MSAU23_2018,MSAU24_2018,MSAU25_2018,MSAU26_2018,MSAU271_2018,MSAU2711_2018,MSAU272_2018,MSAU2721_2018,MSAU273_2018,MSAU274_2018,MSAU2741_2018,MSAU275_2018,MSAU2751_2018,MSAU276_2018,MSAU2761_2018,MSAU277_2018,MSAU2771_2018,MSAU28_2018,MSAU281_2018,MSAU29_2018,MSAU2911_2018,MSAU2912_2018,MSAU2913_2018,MSAU2914_2018,MSAU2915_2018,MSAU30_2018,MSAU3011_2018,MSAU3012_2018,MSAU31_2018,MSAU3111_2018,MSAU3112_2018,MSAU3113_2018,MSAU3114_2018,MSAU3115_2018,MSAU3116_2018,MSAU321_2018,MSAU322_2018,MSAU323_2018,MSAU324_2018,MSAU325_2018,MSAU326_2018,MSAU33_2018,MSAU34_2018,MSAU35_2018,MSAU36_2018,MSAU37_2018,MSAU381_2018,MSAU382_2018,MSAU383_2018,MSAU384_2018,MSAU385_2018,MSAU386_2018,MSAU387_2018,MSAU388_2018,MSAU39_2018,MSAU3911_2018,MSAU3912_2018,MSAU3913_2018,MSAU3914_2018,MSAU3915_2018,MSAU3916_2018,MSAU3917_2018,MSAU3918_2018,MSAU3919_2018,MSAU40_2018,MSAU411_2018,MSAU412_2018,MSAU413_2018,MSAU414_2018,MSAU415_2018,MSAU416_2018,MSAU42_2018,MSAU43_2018,MSAU44_2018,MSAU456_2018,MSAU451_2018,MSAU452_2018,MSAU453_2018,MSAU454_2018,MSAU455_2018,MSAU46_2018,MSAU47_2018,MSAU48_2018,MSAU49_2018,MSAU491_2018,MSAU4911_2018,MSAU50_2018,MSAU501_2018,MSAU51_2018,MSAU51111_2018,MSAU51112_2018,MSAU51121_2018,MSAU51122_2018,MSAU51131_2018,MSAU51132_2018,MSAU521_2018,MSAU5211_2018,MSAU522_2018,MSAU5221_2018,MSAU53_2018,MSAU541_2018,MSAU542_2018,MSAU543_2018,MSAU544_2018,mun_MUNNOME,mun_MUNNOMEX,mun_AMAZONIA,mun_FRONTEIRA,mun_CAPITAL,mun_UFCOD,mun_MSAUDCOD,mun_RSAUDCOD,mun_CSAUDCOD,mun_ANOEXT,mun_SUCESSOR,mun_LATITUDE,mun_LONGITUDE,mun_ALTITUDE,mun_AREA,mun_codigo_adotado,uf_SIGLA_UF,uf_CODIGO,uf_DESCRICAO,mun_coordenadas
5080,353900,11417,1.0,139.0,121.0,15.0,96,0.0,2.0,2.0,0.0,0.0,2.0,6.0,7.194244604316547,87.05035971223022,10.79136690647482,0.8408513620040291,0.0,17.517736708417274,17.517736708417274,0.0,0.0,1.4388489208633095,4.316546762589928,39943474.0,58242.3,167837923.0,43885412.0,309909109.0,22878276.0,332787385.0,29289.51,Demais serviços,Indústrias de transformação,"Administração, defesa, educação e saúde públicas e seguridade social",27275929.0,2101,180,657,267,8.567348881485007,31.270823417420274,12.70823417420276,684.0,51.0,7.456140350877193,186.0,27.192982456140356,Secretaria exclusiva,Sim,755,1991,Paritário,Não,Sim,Não,Não,12,32,-,-,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,2015,Sim,12,Sim,2018,Não,Não,-,-,-,-,-,-,-,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,-,Sim,3.0,8.0,3.0,15.0,3.0,Sim,1.0,1.0,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,-,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,-,Sim,-,-,-,-,-,Sim,Não,Sim,Na equipe de Saúde da Família responsável pelo paciente,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,-,-,Não,-,Sim,0,1,0,1,0,0,Não,-,Não,-,Sim,Sim,Sim,Sim,-,Pirangi,PIRANGI,N,N,N,35,3590,3522,35900,,,-21.091,-48.658,538.0,215791.0,353900,SP,35,SAO PAULO,"-21.091,-48.658"
5081,353920,27527,2.0,323.0,276.0,31.0,182,4.0,6.0,4.0,4.0,0.0,0.0,11.0,6.191950464396285,85.44891640866872,9.597523219814242,0.6611690340393068,0.0145311875613034,21.79678134195517,14.531187561303446,14.531187561303446,0.0,0.0,3.4055727554179565,26936408.0,345838805.0,358852414.0,104688053.0,836315679.0,114627219.0,950942899.0,34839.45,Demais serviços,Indústrias de transformação,"Administração, defesa, educação e saúde públicas e seguridade social",30639886.0,5242,676,830,1105,12.895841281953452,15.833651278138111,21.079740557039297,,,,,,"Setor subordinado diretamente
à chefia do Executivo",Sim,2031,1991,Paritário,Não,Sim,Não,Não,12,32,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Sim,2015,Sim,12,Sim,2017,Não,Não,-,-,-,-,-,-,-,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,8.0,17.0,8.0,57.0,8.0,Sim,1.0,1.0,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,-,Sim,-,-,-,-,-,-,-,-,Sim,Sim,-,-,-,-,-,Sim,Sim,Sim,Na equipe de Saúde da Família responsável pelo paciente,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,-,-,Sim,1,Não,-,-,-,-,-,-,Não,-,Não,-,Não,Sim,Sim,Sim,-,Pirapozinho,PIRAPOZINHO,N,N,N,35,3590,3516,35900,,,-22.275,-51.5,487.0,480795.0,353920,SP,35,SAO PAULO,"-22.275,-51.5"
5082,353940,13636,1.0,166.0,145.0,12.0,110,0.0,1.0,1.0,1.0,0.0,0.0,8.0,6.024096385542169,87.34939759036145,7.228915662650602,0.8066881783514227,0.0,7.333528894103843,7.333528894103843,7.333528894103843,0.0,0.0,4.819277108433735,24534499.0,21548093.0,122734029.0,52874393.0,221691014.0,13693506.0,235384.52,17432.02,Demais serviços,"Administração, defesa, educação e saúde públicas e seguridade social","Agricultura, inclusive apoio à agricultura e a pós colheita",16417908.0,3298,286,781,464,8.671922377198301,23.681018799272284,14.06913280776228,257.0,12.0,4.669260700389105,49.0,19.06614785992218,Secretaria exclusiva,Sim,1381,1997,Paritário,Não,Sim,Não,Sim,8,21,-,-,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,2015,Sim,12,Sim,2017,Não,Não,-,-,-,-,-,-,-,Não,Sim,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,-,Sim,3.0,10.0,3.0,18.0,3.0,Sim,3.0,3.0,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,-,Sim,-,-,-,-,-,Sim,Não,Não,Na equipe de Saúde da Família responsável pelo paciente,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,-,-,Não,-,Não,-,-,-,-,-,-,Não,-,Não,-,Sim,Sim,Sim,Sim,-,Piratininga,PIRATININGA,N,N,N,35,3590,3510,35900,,,-22.413,-49.135,516.0,397207.0,353940,SP,35,SAO PAULO,"-22.413,-49.135"
5083,353960,5237,0.0,51.0,46.0,1.0,30,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,90.19607843137256,1.96078431372549,0.5728470498376934,0.0,0.0,0.0,0.0,0.0,0.0,7.84313725490196,25891527.0,43737687.0,46902523.0,28392.41,144924147.0,10935107.0,155859255.0,30164.36,Demais serviços,Indústrias de transformação,"Administração, defesa, educação e saúde públicas e seguridade social",28048025.0,2094,414,606,290,19.77077363896848,28.939828080229223,13.84909264565425,,,,,,"Setor subordinado diretamente
à chefia do Executivo",Sim,34,2006,Paritário,Sim,Sim,Sim,Sim,14,16,-,-,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,2017,Sim,24,Não,-,-,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,-,Sim,2.0,2.0,2.0,11.0,2.0,Sim,1.0,1.0,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,-,Sim,-,-,-,-,-,Sim,Sim,Sim,Em setor específico na Unidade Básica de Saúde,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,-,-,Não,-,Não,-,-,-,-,-,-,Não,-,Não,-,Não,Sim,Sim,Sim,-,Planalto,PLANALTO,N,N,N,35,3590,3522,35900,,,-21.034,-49.929,434.0,289538.0,353960,SP,35,SAO PAULO,"-21.034,-49.929"
5084,353980,117452,22.0,1456.0,1057.0,140.0,753,9.0,1.0,2.0,9.0,0.0,0.0,53.0,15.10989010989011,72.59615384615384,9.615384615384617,0.6411129652964616,0.0076627047644995,0.8514116404999489,1.7028232809998978,7.662704764499541,0.0,0.0,3.6401098901098905,2073.25,667655827.0,1362449527.0,495847123.0,2528025726.0,2132345558.0,4660371284.0,39992.89,Demais serviços,Indústrias de transformação,"Administração, defesa, educação e saúde públicas e seguridade social",21694205.0,41263,2752,24537,2457,6.669413275816106,59.4648959115915,5.954487070741342,1053.0,14.0,1.3295346628679965,190.0,18.04368471035137,Secretaria exclusiva,Sim,3422,2010,Paritário,Não,Sim,Não,Não,32,16,Não,Sim,-,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,2015,Sim,12,Sim,2017,Não,Não,-,-,-,-,-,-,-,Não,Não,Sim,Sim,Sim,6,Não,-,Não,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,9.0,20.0,9.0,48.0,9.0,Sim,8.0,8.0,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,-,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,-,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,-,Sim,-,-,-,-,-,Sim,Sim,Sim,Setor específico do órgão gestor municipal da saúde,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,-,-,Não,-,Não,-,-,-,-,-,-,Não,-,Não,-,Não,Sim,Sim,Sim,-,Poá,POA,N,N,N,35,3590,3503,35900,,,-23.528,-46.345,760.0,17179.0,353980,SP,35,SAO PAULO,"-23.528,-46.345"
5085,354000,22014,4.0,224.0,193.0,23.0,163,2.0,4.0,2.0,2.0,0.0,0.0,6.0,17.857142857142858,86.16071428571429,10.267857142857142,0.7404379031525392,0.0090851276460434,18.170255292086853,9.085127646043428,9.085127646043428,0.0,0.0,2.6785714285714284,39806123.0,444979359.0,487817517.0,97817164.0,1070420164.0,174034822.0,1244454986.0,56951.86,Indústrias de transformação,Demais serviços,"Administração, defesa, educação e saúde públicas e seguridade social",48987239.0,6112,905,651,912,14.80693717277487,10.651178010471204,14.921465968586386,204.0,10.0,4.901960784313726,35.0,17.15686274509804,Órgão da administração indireta,Sim,2369,2010,Paritário,Não,Sim,Não,Não,11,24,-,-,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,-,Sim,12,Sim,2017,Não,Não,-,-,-,-,-,-,-,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,-,Sim,7.0,17.0,7.0,49.0,10.0,Sim,7.0,7.0,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Não,-,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,-,Sim,-,-,-,-,-,Sim,Não,Não,Setor específico do órgão gestor municipal da saúde,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,-,-,Não,-,Sim,0,1,0,0,0,1,Sim,1,Não,-,Sim,Sim,Sim,Sim,-,Pompéia,POMPEIA,N,N,N,35,3590,3514,35900,,,-22.109,-50.172,597.0,786406.0,354000,SP,35,SAO PAULO,"-22.109,-50.172"
5086,354020,49961,7.0,520.0,446.0,38.0,197,1.0,3.0,4.0,1.0,0.0,5.0,33.0,13.461538461538462,85.76923076923076,7.307692307692308,0.3943075598967194,0.0020015612177498,6.004683653249535,8.00624487099938,2.001561217749845,0.0,0.9615384615384616,6.346153846153846,59114102.0,357022.69,435216082.0,176331417.0,1027684291.0,138298.47,1165982761.0,23772.76,Demais serviços,Indústrias de transformação,"Administração, defesa, educação e saúde públicas e seguridade social",20953051.0,10024,990,3461,1945,9.876296887470073,34.52713487629689,19.40343176376696,1217.0,21.0,1.725554642563681,80.0,6.573541495480691,Secretaria exclusiva,Sim,1611,1991,Paritário,Não,Sim,Não,Sim,7,18,Não,Sim,-,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Sim,2015,Sim,12,Sim,2017,Não,Não,-,-,-,-,-,-,-,Não,Sim,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,-,Sim,9.0,10.0,9.0,43.0,8.0,Não,,,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,-,-,-,-,-,-,-,-,Sim,Sim,-,-,-,-,-,Sim,Não,Não,Na equipe de Saúde da Família responsável pelo paciente,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,-,Não,-,Sim,0,1,0,1,0,0,Não,-,Não,-,Não,Sim,Sim,Sim,-,Pontal,PONTAL,N,N,N,35,3590,3518,35900,,,-21.023,-48.037,515.0,355262.0,354020,SP,35,SAO PAULO,"-21.023,-48.037"
5087,354025,4628,1.0,52.0,44.0,7.0,27,0.0,2.0,1.0,0.0,0.0,2.0,6.0,19.230769230769237,84.61538461538461,13.461538461538462,0.5834053586862575,0.0,43.2152117545376,21.6076058772688,0.0,0.0,3.8461538461538463,11.538461538461538,27561604.0,3685158.0,22973516.0,20861005.0,75081284.0,2824193.0,77905477.0,17009.93,"Agricultura, inclusive apoio à agricultura e a pós colheita","Administração, defesa, educação e saúde públicas e seguridade social",Demais serviços,16393293.0,2006,362,417,248,18.045862412761718,20.7876370887338,12.362911266201396,,,,,,Secretaria exclusiva,Sim,353,2001,Tem maior representação governamental,Sim,Não,Não,Sim,15,32,-,-,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,2017,Sim,12,Sim,2017,Não,Não,-,-,-,-,-,-,-,Não,Não,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,-,Sim,1.0,2.0,1.0,7.0,1.0,Sim,1.0,1.0,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,-,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,-,Sim,-,-,-,-,-,Sim,Sim,Sim,Em setor específico na Unidade Básica de Saúde,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,-,-,Não,-,Não,-,-,-,-,-,-,Não,-,Não,-,Sim,Sim,Sim,Sim,-,Pontalinda,PONTALINDA,N,N,N,35,3590,3522,35900,,,-20.441,-50.523,435.0,210257.0,354025,SP,35,SAO PAULO,"-20.441,-50.523"
5088,354040,4169,2.0,47.0,36.0,5.0,42,1.0,2.0,0.0,1.0,0.0,1.0,2.0,42.5531914893617,76.59574468085107,10.638297872340424,1.0074358359318782,0.0239865675221875,47.97313504437515,0.0,23.98656752218757,0.0,2.127659574468085,4.25531914893617,32844749.0,4778075.0,32047659.0,23734336.0,93404.82,2801359.0,96206179.0,22982.84,"Agricultura, inclusive apoio à agricultura e a pós colheita",Demais serviços,"Administração, defesa, educação e saúde públicas e seguridade social",22313622.0,1869,163,1000,87,8.721241305510969,53.50454788657037,4.654895666131622,197.0,13.0,6.598984771573605,38.0,19.289340101522843,"Setor subordinado diretamente
à chefia do Executivo",Sim,1080,2004,Paritário,Sim,Não,Sim,Sim,6,30,-,-,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,-,Sim,12,Sim,2018,Sim,Não,-,-,-,-,-,-,-,Não,Sim,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,-,Sim,2.0,4.0,2.0,4.0,2.0,Sim,1.0,1.0,Não,-,-,-,-,-,-,Não,Não,Não,Sim,Não,-,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,-,Não,Não,Não,Não,Não,Sim,-,Sim,Não,Em setor específico na Unidade Básica de Saúde,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,-,-,Não,-,Não,-,-,-,-,-,-,Não,-,Não,-,Sim,Sim,Não,Não,-,Populina,POPULINA,N,N,N,35,3590,3522,35900,,,-19.954,-50.538,443.0,315432.0,354040,SP,35,SAO PAULO,"-19.954,-50.538"
5089,354070,56150,4.0,596.0,455.0,56.0,400,6.0,7.0,3.0,7.0,2.0,2.0,30.0,6.711409395973154,76.34228187919463,9.395973154362416,0.7123775601068566,0.0106856634016028,12.466607301869992,5.342831700801425,12.466607301869992,335.5704697986577,0.3355704697986577,5.033557046979865,24808035.0,647673258.0,792520973.0,235494.8,1700497066.0,350656296.0,2051153362.0,36767.59,Demais serviços,Indústrias de transformação,"Administração, defesa, educação e saúde públicas e seguridade social",30481959.0,9905,1648,2934,1410,16.63806158505805,29.62140333165068,14.235234729934376,2567.0,36.0,1.4024152707440591,294.0,11.453058044409817,Secretaria exclusiva,Sim,1694,1991,Paritário,Sim,Sim,Não,Não,18,32,Não,Sim,-,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,2015,Sim,10,Sim,2018,Não,Não,-,-,-,-,-,-,-,Não,Não,Sim,Sim,Sim,2,Não,-,Não,Não,-,Não,-,Não,-,Não,-,Sim,-,Sim,7.0,7.0,7.0,44.0,10.0,Sim,7.0,7.0,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,-,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,-,Sim,Não,Sim,Não,Não,Não,-,Não,Não,Setor específico do órgão gestor municipal da saúde,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,-,-,Sim,1,Sim,0,1,0,0,0,0,Não,-,Não,-,Não,Sim,Sim,Sim,-,Porto Ferreira,PORTO FERREIRA,N,N,N,35,3590,3507,35900,,,-21.854,-47.479,558.0,243906.0,354070,SP,35,SAO PAULO,"-21.854,-47.479"
5090,354080,17361,2.0,229.0,202.0,24.0,154,1.0,3.0,2.0,1.0,0.0,1.0,15.0,8.73362445414847,88.20960698689956,10.480349344978166,0.8870456770923334,0.0057600368642359,17.280110592707793,11.520073728471862,5.760036864235931,0.0,0.4366812227074235,6.550218340611353,47662983.0,145963735.0,201793.37,70589.96,466010048.0,49149.44,515159488.0,29949.39,Demais serviços,Indústrias de transformação,"Administração, defesa, educação e saúde públicas e seguridade social",27092032.0,3682,420,770,570,11.40684410646388,20.912547528517116,15.480717001629548,403.0,16.0,3.970223325062035,97.0,24.069478908188582,Secretaria exclusiva,Sim,1902,2001,Paritário,Sim,Sim,Sim,Sim,12,20,Não,Sim,-,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,2017,Sim,24,Sim,2017,Não,Não,-,-,-,-,-,-,-,Não,Sim,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,-,Sim,6.0,6.0,6.0,32.0,6.0,Sim,2.0,2.0,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Sim,-,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,-,Sim,-,-,-,-,-,Sim,Sim,Não,Na equipe de Saúde da Família responsável pelo paciente,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,-,-,Sim,1,Sim,0,1,0,1,0,0,Não,-,Não,-,Sim,Sim,Sim,Sim,-,Potirendaba,POTIRENDABA,N,N,N,35,3590,3522,35900,,,-21.043,-49.377,469.0,342388.0,354080,SP,35,SAO PAULO,"-21.043,-49.377"
5091,354085,4093,0.0,7.0,7.0,1.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14.285714285714285,0.6352308819936477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5374848.0,1724659.0,8558461.0,16382839.0,32040807.0,747.66,32788467.0,8256.98,"Administração, defesa, educação e saúde públicas e seguridade social",Demais serviços,"Agricultura, inclusive apoio à agricultura e a pós colheita",8068.7,932,44,569,0,4.721030042918455,61.05150214592274,0.0,,,,,,Secretaria exclusiva,Sim,814290,2005,Paritário,Não,Não,Não,Sim,12,15,-,-,Sim,Não,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,-,Sim,24,Sim,2018,Sim,Não,-,-,-,-,-,-,-,Não,Sim,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,-,Sim,1.0,1.0,2.0,5.0,1.0,Sim,1.0,2.0,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,-,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,-,Sim,-,-,-,-,-,Sim,Sim,Sim,Em setor específico na Unidade Básica de Saúde,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,Não,-,Não,-,-,-,-,-,-,Não,-,Não,-,Sim,Sim,Sim,Sim,-,Pracinha,PRACINHA,N,N,N,35,3590,3514,35900,,,-21.851,-51.087,402.0,63047.0,354085,SP,35,SAO PAULO,"-21.851,-51.087"
5092,354100,325073,69.0,4245.0,3505.0,407.0,2565,22.0,30.0,20.0,26.0,2.0,18.0,172.0,16.25441696113074,82.56772673733805,9.587750294464076,0.7890535356673731,0.006767710637303,9.228696323595008,6.152464215730005,7.998203480449007,47.11425206124853,0.4240282685512367,4.051825677267374,3691922.0,748660679.0,4337903499.0,1484077378.0,6574333477.0,467485011.0,7041818488.0,22064.57,Demais serviços,"Administração, defesa, educação e saúde públicas e seguridade social",Comércio e reparação de veículos automotores e motocicletas,20599768.0,53474,5951,16322,9811,11.12877286157759,30.52324494146688,18.34723416987695,7834.0,10.0,0.1276487107480214,334.0,4.263466938983916,Secretaria exclusiva,Sim,720,1991,Paritário,Não,Sim,Sim,Não,14,40,Não,Sim,-,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim,2017,Sim,14,Sim,2017,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,3,Não,-,Não,Não,-,Não,-,Não,-,Não,-,Não,-,Sim,81.0,152.0,81.0,391.0,112.0,Sim,25.0,52.0,Não,-,-,-,-,-,-,Não,Sim,Sim,Não,Não,-,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,-,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,-,Não,Não,Sim,Sim,Não,Não,-,Não,Não,Setor específico do órgão gestor municipal da saúde,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim,Sim,1,Sim,1,Sim,2,0,1,0,1,0,Sim,2,Não,-,Não,Sim,Sim,Sim,-,Praia Grande,PRAIA GRANDE,N,N,N,35,3590,3519,35900,,,-24.006,-46.403,3.0,149079.0,354100,SP,35,SAO PAULO,"-24.006,-46.403"
